,Temperature_1,Temperature_2,Humidity_1,Humidity_2,Flow,Time,Temperature_Difference,PWM,Flow_Estimate,Target_Delta_T,Controller_Output_P,Controller_Output_I,Controller_Output_D,Controller_Output
194,19.434051513671875,65.34164428710938,0.0,0.0,59.87913131713867,1613225576.0992756,45.9075927734375,1.0,60.90685150842088,6,0,0,0,0
195,19.4500732421875,65.45646667480469,0.0,0.0,60.01521301269531,1613225576.3866732,46.00639343261719,1.0,60.77605149067106,6,0,0,0,0
196,19.4500732421875,65.56861877441406,0.0,0.0,59.967952728271484,1613225576.6749935,46.11854553222656,1.0,60.628254943707475,6,0,0,0,0
197,19.4500732421875,65.64071655273438,0.0,0.0335693359375,59.985469818115234,1613225576.9619904,46.190643310546875,1.0,60.53362187147484,6,0,0,0,0
198,19.476776123046875,65.7421875,0.0,0.0,59.9398307800293,1613225577.249807,46.265411376953125,1.0,60.4357954018684,6,0,0,0,0
199,19.4500732421875,65.82496643066406,0.0,0.0,59.96794128417969,1613225577.5377429,46.37489318847656,1.0,60.29311862341059,6,0,0,0,0
200,19.4500732421875,65.91041564941406,0.0,0.0,60.081207275390625,1613225577.8255033,46.46034240722656,1.0,60.1822283540877,6,0,0,0,0
201,19.4500732421875,66.03858947753906,0.0,0.0,59.962242126464844,1613225578.1132438,46.58851623535156,1.0,60.016655650413924,6,0,0,0,0
202,19.434051513671875,66.12403869628906,0.0,0.0152587890625,59.98383712768555,1613225578.4013824,46.68998718261719,1.0,59.88622196927491,6,0,0,0,0
203,19.463424682617188,66.20681762695312,0.0,0.0,59.98098373413086,1613225578.6884403,46.74339294433594,1.0,59.81780012183786,6,0,0,0,0
204,19.4500732421875,66.30828857421875,0.0,0.0,60.04127883911133,1613225578.976421,46.85821533203125,1.0,59.67122128634442,6,0,0,0,0
205,19.476776123046875,66.39106750488281,0.0,0.0,60.025386810302734,1613225579.2636046,46.91429138183594,1.0,59.599897042106655,6,0,0,0,0
206,19.463424682617188,66.5325927734375,0.0,0.0,60.04249954223633,1613225579.5516872,47.06916809082031,1.0,59.40378913784375,6,0,0,0,0
207,19.463424682617188,66.60202026367188,0.0,0.04730224609375,60.005836486816406,1613225579.8398767,47.13859558105469,1.0,59.31629701086341,6,0,0,0,0
208,19.476776123046875,66.71684265136719,0.0,0.01373291015625,59.94676208496094,1613225580.1277118,47.24006652832031,1.0,59.188886503463436,6,0,0,0,0
209,19.463424682617188,66.82899475097656,0.0,0.02899169921875,59.948795318603516,1613225580.4149473,47.365570068359375,1.0,59.032054974223236,6,0,0,0,0
210,19.463424682617188,66.90109252929688,0.0,0.01373291015625,60.07428741455078,1613225580.7027364,47.43766784667969,1.0,58.9423355548985,6,0,0,0,0
211,19.463424682617188,66.98654174804688,0.0,0.0,60.01154327392578,1613225580.9903069,47.52311706542969,1.0,58.83635394351698,6,0,0,0,0
212,19.463424682617188,67.04261779785156,0.0,0.01068115234375,59.96591567993164,1613225581.2788854,47.579193115234375,1.0,58.76701039021056,6,0,0,0,0
213,19.463424682617188,67.14141845703125,0.0,0.02899169921875,59.96632385253906,1613225581.5663774,47.67799377441406,1.0,58.64523053109895,6,0,0,0,0
214,19.4500732421875,67.19749450683594,0.0,0.02899169921875,60.03476333618164,1613225581.8540654,47.74742126464844,1.0,58.55995700088204,6,0,0,0,0
215,19.463424682617188,67.25624084472656,0.0,0.0,59.99972915649414,1613225582.1416872,47.792816162109375,1.0,58.504335184533005,6,0,0,0,0
216,19.463424682617188,67.36839294433594,0.0,0.0457763671875,60.03150177001953,1613225582.4297287,47.90496826171875,1.0,58.36736851353243,6,0,0,0,0
217,19.476776123046875,67.45384216308594,0.0,0.0823974609375,59.94106674194336,1613225582.7173102,47.97706604003906,1.0,58.279656655689415,6,0,0,0,0
218,19.463424682617188,67.56866455078125,0.0,0.0274658203125,60.04535675048828,1613225583.0047772,48.10523986816406,1.0,58.124373640453605,6,0,0,0,0
219,19.463424682617188,67.62474060058594,0.0,0.0,60.046173095703125,1613225583.2932367,48.16131591796875,1.0,58.05669722403924,6,0,0,0,0
220,19.463424682617188,67.73689270019531,0.0,0.0091552734375,60.06612777709961,1613225583.58046,48.273468017578125,1.0,57.921816082131414,6,0,0,0,0
221,19.476776123046875,67.81967163085938,0.0,0.042724609375,59.939430236816406,1613225583.8682745,48.3428955078125,1.0,57.8386318566489,6,0,0,0,0
